,vmp_nsh,imp_nsh,vmp_nrl,imp_nrl,vmp_nsr,imp_nsr
771,0.7638631423836876,0.9973254498032297,0.6717652802295169,0.7403303131264379,0.9901086167405713,0.773234403727033
772,0.7648539245299968,0.9973352965188161,0.6743399442927758,0.7444037338917183,0.9901119357501443,0.774221879306051
773,0.7658447618807256,0.9973450714431595,0.676929463027531,0.7484846114762731,0.990115238602006,0.7752093651613214
774,0.7668356539074559,0.9973547753540373,0.6795332161354501,0.7525700765467498,0.990118525422339,0.7761968612160889
775,0.767826600088835,0.9973644090180946,0.6821505707939188,0.7566572241598327,0.9901217963359403,0.7771843673944113
776,0.7688175999104547,0.9973739731910417,0.6847808823947179,0.7607431239314595,0.9901250514662406,0.7781718836211494
777,0.7698086528647354,0.9973834686178473,0.6874234953073387,0.764824830607853,0.990128290935324,0.7791594098219555
778,0.7707997584508094,0.9973928960329272,0.6900777436646672,0.7688993949587147,0.9901315148639468,0.7801469459232623
779,0.771790916174409,0.9974022561603301,0.6927429521686943,0.7729638749056211,0.9901347233715571,0.7811344918522724
780,0.7727821255477558,0.9974115497139185,0.6954184369138257,0.77701534679232,0.9901379165763124,0.7821220475369477
781,0.7737733860894522,0.9974207773975465,0.6981035062253197,0.781050916698461,0.990141094595098,0.7831096129059986
782,0.774764697324376,0.9974299399052335,0.7007974615103262,0.785067731694448,0.9901442575435453,0.7840971878888747
783,0.7757560587835757,0.9974390379213344,0.7034995981189762,0.7890629909327439,0.9901474055360481,0.7850847724157537
784,0.7767474700041687,0.9974480721207066,0.7062092062129584,0.7930339564702069,0.9901505386857814,0.786072366417532
785,0.7777389305292421,0.9974570431688733,0.7089255716390102,0.796977963716954,0.990153657104717,0.7870599698258155
786,0.778730439907754,0.9974659517221833,0.7116479768047731,0.8008924314099336,0.9901567609036407,0.7880475825729092
787,0.7797219976944383,0.997474798427968,0.7143757015544805,0.8047748710138011,0.9901598501921689,0.7890352045918082
788,0.7807136034497097,0.9974835839246948,0.7171080240419904,0.8086228954578424,0.9901629250787638,0.7900228358161886
789,0.7817052567395729,0.9974923088421174,0.7198442215987247,0.8124342271254762,0.9901659856707501,0.7910104761803983
790,0.7826969571355307,0.9975009738014236,0.7225835715941435,0.8162067050221784,0.9901690320743298,0.7919981256194479
791,0.7836887042144963,0.9975095794153793,0.7253253522864521,0.8199382910583574,0.990172064394598,0.7929857840690026
792,0.7846804975587066,0.9975181262884704,0.7280688436613306,0.823627075395545,0.990175082735558,0.7939734514653725
793,0.7856723367556361,0.9975266150170412,0.7308133282565635,0.8272712808170468,0.990178087200135,0.7949611277455049
794,0.7866642213979136,0.9975350461894308,0.7335580919705559,0.8308692660976393,0.9901810778901917,0.7959488128469759
795,0.7876561510832409,0.9975434203861054,0.7363024248528255,0.8344195283607273,0.9901840549065425,0.7969365067079823
796,0.7886481254143118,0.9975517381797904,0.7390456218746856,0.8379207044253038,0.9901870183489669,0.7979242092673325
797,0.7896401439987332,0.9975600001355966,0.7417869836784475,0.8413715711587642,0.9901899683162236,0.7989119204644398
798,0.790632206448948,0.9975682068111474,0.7445258173036065,0.8447710448648487,0.9901929049060642,0.7998996402393144
799,0.7916243123821592,0.9975763587567008,0.7472614368885943,0.8481181797484155,0.9901958282152464,0.8008873685325547
800,0.7926164614202555,0.9975844565152702,0.7499931643468281,0.8514121655101508,0.9901987383395474,0.8018751052853409
